X,Y,Z,SignedDistance
329354.269852684,7745055.45642479,301.024825333475,83.073
329355.045086224,7745055.4636047,299.181202019338,81.781
329355.823034311,7745055.47304492,297.338730871896,80.516
329356.605057093,7745055.48437428,295.497994058934,79.277
329357.390628524,7745055.49936067,293.658797634562,78.066
329358.181369333,7745055.51638407,291.821848949842,76.884
329358.984069623,7745055.53586146,289.990103095489,75.725
329359.798658131,7745055.55841514,288.163664692406,74.591
329360.621694712,7745055.58340221,286.341054637961,73.485
329361.458187293,7745055.61261317,284.524622178158,72.405
329362.302675204,7745055.64410206,282.711938837152,71.357
329363.151248845,7745055.67640433,280.901173270403,70.347
329364.004084344,7745055.70886883,279.092411907625,69.375
329364.861153754,7745055.74205721,277.285668137626,68.443
329365.721967782,7745055.77409912,275.480689791097,67.554
329366.589781752,7745055.80197773,273.678990122199,66.707
329367.463695792,7745055.83694166,271.880374135526,65.903
329368.34015777,7745055.87317649,270.083015819891,65.147
329369.218163492,7745055.90613876,268.286346835145,64.444
329370.108270877,7745055.94189982,266.495713869307,63.782
329371.004660801,7745055.97892295,264.708230998851,63.17
329371.907796682,7745056.01693346,262.924162395634,62.608
329372.822077658,7745056.05613534,261.145820274174,62.094
329373.742932369,7745056.09589829,259.370879647853,61.633
329374.672363192,7745056.13615307,257.600417025188,61.224
329375.608115061,7745056.17483689,255.833257093038,60.872
329376.548143443,7745056.21267167,254.06835008415,60.579
329377.494680323,7745056.2495303,252.306899154531,60.343
329378.444699445,7745056.28577637,250.547312679461,60.17
329379.396631402,7745056.32222202,248.788763687148,60.06
329380.35081962,7745056.35987897,247.031462688556,60.014
329381.30758797,7745056.39625682,245.275539119982,60.032
329382.2661363,7745056.43404955,243.520619404068,60.115
329383.227444434,7745056.47736605,241.767333816113,60.26
329384.196921652,7745056.52258103,240.018608809025,60.461
329385.171610557,7745056.57043671,238.272855568772,60.721
329386.153765439,7745056.62431603,236.531457048154,61.037
329387.149222345,7745056.68430973,234.79785542262,61.4
329388.151519326,7745056.74879152,233.068346592636,61.817
329389.161034503,7745056.82062319,231.343319254222,62.287
329390.181372276,7745056.89268611,229.624696249882,62.805
329391.205529014,7745056.96502077,227.908342448747,63.378
329392.230320051,7745057.03793939,226.19239192315,64.007
329393.254814202,7745057.11488159,224.476441397554,64.692
329394.280853339,7745057.19324536,222.761480247848,65.429
329395.311824318,7745057.27185027,221.04948722581,65.945
329396.343132888,7745057.35741149,219.338035898494,64.237
329397.376091338,7745057.4456961,217.627716520717,62.548
329398.413661834,7745057.53519455,215.920251296836,60.88
329399.457697705,7745057.62759671,214.216893268173,59.237
329400.506380268,7745057.72221141,212.51651628806,57.619
329401.562537534,7745057.82056001,210.820975258375,56.03
329402.619576795,7745057.92136468,209.126128956655,54.469
329403.677049639,7745058.02384026,207.43165333139,52.938
329404.734941235,7745058.12887248,205.737595007527,51.439
329405.794628279,7745058.23814965,204.044930203384,49.976
329406.854810034,7745058.3484103,202.35263690136,48.551
329407.914680471,7745058.45737641,200.660064585972,47.168
329408.975706799,7745058.57222239,198.968609251758,45.831
329410.036925186,7745058.68807062,197.277339978,44.543
329411.097563856,7745058.80104574,195.58551190444,43.31
329412.156600465,7745058.92044223,193.893125649508,42.133
329413.215473652,7745059.04066355,192.200692860133,41.019
329414.275458632,7745059.15693801,190.508678648798,39.976
329415.336199602,7745059.27835893,188.817502637145,39.008
329416.397573853,7745059.40266779,187.126932577809,38.121
329417.460091959,7745059.53049403,185.437342175736,37.32
329418.522846535,7745059.66004281,183.748032023212,36.611
329419.58665752,7745059.79066346,182.059470642958,36.001
329420.653401261,7745059.9227772,180.372875329967,35.495
329421.721129251,7745060.05941637,178.687265883478,35.097
329422.788881492,7745060.19761937,177.001797198026,34.81
329423.855722241,7745060.33598845,175.315764929176,34.634
329424.921320603,7745060.47703325,173.629169693245,34.572
329425.985816921,7745060.61911422,171.941965327913,34.623
329427.0482495,7745060.76162799,170.253496541464,34.788
329428.112626206,7745060.90624806,168.566432860108,35.068
329429.177273594,7745061.05161329,166.879603202294,35.458
329430.240788896,7745061.19710766,165.192070510009,35.955
329431.304826644,7745061.34366707,163.504959522779,36.555
329432.369297954,7745061.49085415,161.818176708221,37.252
329433.434547501,7745061.63885925,160.131956706624,38.044
329434.493913902,7745061.7842134,158.441809973669,38.916
329435.55144653,7745061.92884237,156.750447489324,39.868
329436.609360981,7745062.07394673,155.059364482167,40.896
329437.662436291,7745062.22007054,153.365354678717,41.989
329438.714333696,7745062.36715711,151.670693844241,43.146
329439.767536526,7745062.51611248,149.977006712986,44.364
329440.816571343,7745062.6675574,148.280958165823,45.634
329441.865554357,7745062.81988584,146.584956037084,45.382
329442.918549979,7745062.97237529,144.891454579525,44.598
329443.968117594,7745063.13419436,143.196701217876,43.9
329445.016061582,7745063.29787862,141.501114299168,43.286
329446.062562692,7745063.45782888,139.804278613369,42.754
329447.108140471,7745063.62226285,138.107304369447,42.315
329448.15332302,7745063.7887386,136.410283939484,41.969
329449.19824321,7745063.95685599,134.713263509521,41.717
329450.251077137,7745064.13149643,133.021815600476,41.474
329451.306604423,7745064.30974245,131.332412082892,39.475
329452.362298051,7745064.49228216,129.643569218773,37.476
329453.424315128,7745064.67964812,127.959233783635,35.476
329454.489292645,7745064.86968773,126.277062287577,33.476
329455.556828032,7745065.06292199,124.596875179779,31.477
329456.62755981,7745065.26065036,122.919250481835,29.477
329457.700363281,7745065.4600638,121.243147109751,27.477
329458.776185443,7745065.66003836,119.569045305396,25.477
329459.857683612,7745065.86180167,117.89882482662,23.477
329460.941797694,7745066.06542549,116.230524358102,21.478
329462.028083504,7745066.27284209,114.564102594783,19.478
329463.117824777,7745066.47958685,112.899856562643,17.478
329464.210007817,7745066.6866987,111.237258507548,15.478
329465.30606069,7745066.89558372,109.577428652411,13.478
329466.408004378,7745067.10484278,107.921556096635,11.478
329467.511421886,7745067.31448238,106.266708712518,9.478
329468.613370042,7745067.52488957,104.610979544017,7.478
329469.724035312,7745067.73575288,102.961154613878,5.478
329470.837712148,7745067.94774561,101.313495677049,3.478
329471.951706567,7745068.16267043,99.6664304817926,1.478
329472.364555818,7745068.24263844,99.0587307392099,0.739
329472.779956605,7745068.32376044,98.4529211740071,0
329473.061006746,7745068.37864563,98.0430450525729,-0.5
329473.342056886,7745068.43353082,97.6331689311386,-1
329473.623107027,7745068.488416,97.2232928097044,-1.5
329473.904157167,7745068.54330119,96.8134166882702,-1.531
329474.185806518,7745068.59903568,96.4040669028781,-1.031
329474.467483408,7745068.65480921,95.99474130659,-0.531
329474.617086666,7745068.68443145,95.7773417068005,-0.266
329474.766689925,7745068.71405369,95.5599421070111,0
329475.609166462,7745068.88087797,94.3357271001865,1.495
329476.458973756,7745069.05222918,93.1172173170034,2.991
329477.59774301,7745069.28111753,91.4890918203009,4.991
329478.7431944,7745069.50916982,89.8655360720542,6.991
329479.889164601,7745069.74216593,88.2430514065086,8.991
329481.03725101,7745069.97647376,86.6222551662159,10.991
329482.191167233,7745070.20977291,85.005453118981,12.991
329483.346258521,7745070.44472699,83.3897307011773,14.991
329484.503081878,7745070.68140331,81.7755031219422,16.991
329485.663926378,7745070.92159136,80.164680428982,18.99
329486.827246758,7745071.16229169,78.5557224573996,20.99
329487.992948106,7745071.4042839,76.9486866666219,22.99
329489.16331648,7745071.64963944,75.3455526968801,24.99
329490.336939178,7745071.89985493,73.7455566690819,26.99
329491.513251066,7745072.15316724,72.1480264195471,28.99
329492.694376202,7745072.41091012,70.5547555628593,30.989
329493.880451032,7745072.67038472,68.9654522507156,32.989
329495.070245321,7745072.93132732,67.3791752979295,34.988
329496.266248294,7745073.1949422,65.798009878672,36.988
329497.463538807,7745073.46229603,64.218449407143,38.987
329498.663026902,7745073.73118235,62.6408204964932,40.986
329499.867820203,7745074.00092716,61.0673813207524,42.986
329501.079236139,7745074.27950788,59.5005983742859,44.984
329502.294668301,7745074.56404062,57.9379988533038,46.983
329503.515526513,7745074.8575935,56.3812933795008,48.982
329504.747778341,7745075.16091545,54.8355132010254,50.478
329505.985067358,7745075.4691821,53.2947117749459,52.001
329507.226074325,7745075.78251384,51.7579213107267,53.557
329508.470284481,7745076.10116786,50.2248253288965,55.14
329509.717070992,7745076.42215884,48.6943107282299,56.751
329510.968383382,7745076.74483839,47.1678457886649,58.388
329512.223795034,7745077.06839958,45.6449407829825,60.049
329513.481507101,7745077.39208489,44.1239595735424,61.731
329514.742021156,7745077.71526093,42.605189818947,63.433
329516.00516552,7745078.04016963,41.0889790289269,65.153
329517.271668474,7745078.36659139,39.5759085404549,66.89
329518.545616889,7745078.69581965,38.0696999920515,68.643
329519.819209899,7745079.0279815,36.5638359887118,70.409
329521.094909292,7745079.36295991,35.0603934143916,72.187
329522.377283243,7745079.70345434,33.5638705820654,73.978
329523.66045292,7745080.04703973,32.0687382734344,75.779
329524.946627891,7745080.39469623,30.5771585694845,77.589
329526.241023015,7745080.75147512,29.0948461558827,79.41
329527.537972065,7745081.11353319,27.6160555975497,81.239
329528.837085793,7745081.47814859,26.1397945990572,83.076
329530.140139625,7745081.84515679,24.6676004248177,84.921
329531.447711966,7745082.21806715,23.2009157621186,86.773
329532.757817206,7745082.59330092,21.7370792731429,88.632
329534.071002634,7745082.96960276,20.2762777937974,90.497
329535.38807632,7745083.34757912,18.8194182874752,92.369
329536.708460719,7745083.72644156,17.365793603644,94.247
329538.034888998,7745084.10628772,15.9179314142624,96.132
329539.367775731,7745084.48760523,14.4764107309339,98.023
329540.704033648,7745084.87039442,13.0384002911256,99.918
329542.043946662,7745085.25612727,11.6045790758246,101.818
329543.386927954,7745085.64541244,10.1745979403066,103.722
329544.733207371,7745086.03673487,8.74828674034541,105.63
329546.086312885,7745086.43061676,7.32914526727239,107.542
329547.445850497,7745086.82888619,5.91740858405876,109.458
329548.808792973,7745087.22976601,4.50969155622789,111.378
329550.175517943,7745087.63408951,3.10662870468622,113.3
329551.552860321,7745088.04116088,1.71481744634894,115.226
329552.934335038,7745088.44991437,0.327574364124416,117.156
329554.317589362,7745088.86096634,-1.05721578296624,119.088
329555.009216524,7745089.06649233,-1.74961085651154,120.054
329555.700843687,7745089.27201831,-2.44200593005689,121.022
329220.06,7744616.29,405.84,333.133
329220.996156525,7744616.2876717,404.072632105061,331.911
329221.932278306,7744616.2783585,402.305264210123,330.697
329222.862297906,7744616.26339562,400.534723826718,329.496
329223.789115669,7744616.24616769,398.762520000459,328.306
329224.712430104,7744616.22779431,396.988498334102,327.128
329225.638088286,7744616.21058743,395.215687548666,325.955
329226.564984624,7744616.19339643,393.443523214354,324.79
329227.493251685,7744616.17508657,391.672087352492,323.631
329228.418955072,7744616.15622172,389.899317071327,322.483
329229.345152723,7744616.13933649,388.126790099961,321.342
329230.275396842,7744616.12894513,386.356327477296,320.206
329231.211459268,7744616.12217258,384.588921891804,319.073
329232.145674236,7744616.11634689,382.820545982074,317.949
329233.068528528,7744616.10974297,381.046202062459,316.845
329233.979985243,7744616.1045276,379.265987462195,315.761
329234.889656971,7744616.10292107,377.484850271091,314.686
329235.805371314,7744616.11075256,375.70681598812,313.614
329236.726853606,7744616.12250183,373.93179116761,312.546
329237.65075122,7744616.13806836,372.158051898353,311.484
329238.576126844,7744616.16116887,370.385159820397,310.429
329239.503496525,7744616.19441259,368.613481458256,309.381
329240.431379949,7744616.23565607,366.842248199457,308.34
329241.358810547,7744616.2907556,365.071136534869,307.309
329242.288666784,7744616.35799346,363.301731436206,306.283
329243.222092924,7744616.43234355,361.534493772203,305.263
329244.163803134,7744616.51589196,359.772051846253,304.244
329245.117416369,7744616.60567947,358.016351231204,303.222
329246.076503679,7744616.69938966,356.263824381162,302.205
329247.040110189,7744616.79862876,354.514077515242,301.192
329248.006902571,7744616.90255189,352.766364610767,300.186
329248.975458406,7744617.00862721,351.019755165322,299.188
329249.946118725,7744617.11647507,349.274422135516,298.197
329250.915629329,7744617.22432361,347.528450399217,297.218
329251.880308768,7744617.33066929,345.779736911912,296.254
329252.83164443,7744617.43250568,344.023436878081,295.314
329253.777483289,7744617.53800594,342.264391259405,294.39
329254.72390364,7744617.64588575,340.505805666607,293.476
329255.677565273,7744617.75724033,338.751345736293,292.565
329256.630216845,7744617.87125809,336.996508939959,291.666
329257.582739634,7744617.98635746,335.241672143625,290.777
329258.535886139,7744618.10203846,333.48721221331,289.9
329259.477253958,7744618.21143762,331.726023988571,289.045
329260.415477953,7744618.31999725,329.963088014006,288.206
329261.356049165,7744618.43232007,328.201637084387,287.375
329262.295918742,7744618.54468386,326.43981435,286.557
329263.236403985,7744618.65895921,324.678447076298,285.749
329264.179437866,7744618.77892828,322.918817989416,284.95
329265.122560765,7744618.90355443,321.159562396619,284.162
329266.064942507,7744619.03247364,319.400223872135,283.387
329267.005011763,7744619.16961491,317.64026305851,282.625
329267.951962734,7744619.31207852,315.884427907368,281.867
329268.904072901,7744619.45971636,314.131824230301,281.116
329269.864778942,7744619.61755456,312.384789312976,280.367
329270.838935305,7744619.78471813,310.64612226794,279.614
329271.822590872,7744619.95865172,308.913487980414,278.864
329272.821293731,7744620.14357007,307.190584093132,278.108
329273.833552197,7744620.34245556,305.47721876439,277.349
329274.853693305,7744620.54849613,303.769357380621,276.593
329275.883926728,7744620.76203474,302.068469273223,275.837
329276.921086819,7744620.97828668,300.372147179033,275.086
329277.962584624,7744621.19620092,298.678696213,274.343
329279.0101689,7744621.41638875,296.989292618229,273.606
329280.062651463,7744621.63472664,295.302699232575,272.876
329281.116100034,7744621.85312387,293.616714140895,272.157
329282.16754834,7744622.07354907,291.929743722016,271.454
329283.216098061,7744622.28722049,290.240108367464,270.767
329284.261413256,7744622.49941014,288.548284083744,270.097
329285.299923457,7744622.71390825,286.852557948192,269.448
329286.330703587,7744622.9262485,285.151859788593,268.821
329287.35837977,7744623.13673505,283.44904689402,268.211
329288.384474179,7744623.34381835,281.744861818571,267.616
329289.40153402,7744623.55046026,280.035226995567,267.046
329290.415643403,7744623.75627646,278.3237304423,266.492
329291.42993598,7744623.96005692,276.612098445798,265.953
329292.442364163,7744624.16057131,274.898979155516,265.43
329293.451043651,7744624.35919947,273.183441279656,264.925
329294.45034145,7744624.55543504,271.462134940842,264.007
329295.439921998,7744624.74480725,269.734475288767,262.874
329296.426082581,7744624.93243681,268.004654067599,261.754
329297.411700524,7744625.12170176,266.274701452413,260.645
329298.397216771,7744625.31268677,264.544880231245,259.546
329299.380876154,7744625.5045112,262.814098789406,258.459
329300.359066641,7744625.69713383,261.080305291535,257.387
329301.337124496,7744625.89159305,259.346642317254,256.326
329302.315508959,7744626.08673842,257.613240588159,255.275
329303.295005875,7744626.28210568,255.880492071037,254.235
329304.261144127,7744626.47926414,254.140484225076,253.217
329305.226500095,7744626.67724184,252.400128157813,252.211
329306.202867879,7744626.87588611,250.665986755484,251.208
329307.180594569,7744627.07694157,248.93289001706,250.213
329308.160315484,7744627.27880544,247.201015746479,249.229
329309.144660165,7744627.48068335,245.471764215524,248.253
329310.132115379,7744627.68427819,243.744490111623,247.286
329311.12007014,7744627.88806519,242.017523239028,246.33
329312.106413012,7744628.09071171,240.289500633299,245.389
329313.087593094,7744628.2948381,238.558718754714,244.022
329314.06549133,7744628.49953068,236.826146565629,242.593
329315.038706816,7744628.70444195,235.090962717895,241.176
329316.010386348,7744628.90558131,233.354478985231,239.768
329316.979061098,7744629.10626324,231.616270014346,238.372
329317.940257456,7744629.30934477,229.874185213726,236.99
329318.909209132,7744629.52071982,228.137406334363,235.61
329319.882317188,7744629.73440098,226.403223246104,234.235
329320.860139069,7744629.94670692,224.671521609901,232.865
329321.844367497,7744630.1656846,222.944296095048,231.499
329322.833414231,7744630.38831092,221.220292783495,230.137
329323.830509334,7744630.61521142,219.501479960492,228.777
329324.836217584,7744630.84573904,217.788188200599,227.403
329325.848133086,7744631.08021726,216.07910240556,225.97
329326.870057197,7744631.32292012,214.377113441971,224.539
329327.90146193,7744631.57088154,212.681629401866,223.109
329328.937489495,7744631.82114105,210.989291703966,221.684
329329.97790494,7744632.07303626,209.299888109195,220.265
329331.020368351,7744632.32398239,207.611606747347,218.853
329332.060934323,7744632.57523297,205.922208095853,217.452
329333.093760017,7744632.82834595,204.228335342494,216.067
329334.119425918,7744633.07800127,202.529614419331,214.697
329335.145923769,7744633.33011758,200.831777405373,213.337
329336.182077265,7744633.59307455,199.141440288834,211.98
329337.224598756,7744633.85517509,197.454895391459,210.627
329338.271076189,7744634.11842617,195.770982695766,209.282
329339.323053451,7744634.38598529,194.091174385955,207.942
329340.382119758,7744634.65682737,192.41636261821,206.608
329341.445217015,7744634.92988683,190.74446371111,205.281
329342.513318082,7744635.20631545,189.076306843884,203.961
329343.585879252,7744635.47850671,187.410320569961,202.648
329344.661010937,7744635.75091158,185.746026973008,201.343
329345.739394062,7744636.02819458,184.084640813658,200.048
329346.818680509,7744636.30978266,182.424567956679,198.764
329347.901660106,7744636.59466442,180.767482201606,197.489
329348.994815829,7744636.88512211,179.118044449886,196.218
329350.094990549,7744637.17852669,177.473811804554,194.952
329351.198348916,7744637.47500305,175.832262491989,193.697
329352.304239233,7744637.77774788,174.193558071337,192.452
329353.419145736,7744638.08879147,172.562556679562,191.212
329354.538875146,7744638.40268796,170.935393422746,189.982
329355.664057087,7744638.71684441,169.312041541932,188.759
329356.794087522,7744639.03955611,167.693756158302,187.546
329357.927514458,7744639.36681668,166.078758299584,186.344
329359.066282404,7744639.69916858,164.468556518418,185.151
329360.211165308,7744640.03607719,162.86365559582,183.966
329361.360084585,7744640.37635573,161.262355289292,182.793
329362.514998022,7744640.72218733,159.666555972405,181.628
329363.674478568,7744641.07021475,158.074554587466,180.474
329364.83721175,7744641.41971615,156.485251743788,179.332
329366.005135724,7744641.77144368,154.900246591943,178.2
329367.179586929,7744642.13085885,153.321818011778,177.077
329368.358338109,7744642.49269819,151.747144386369,175.967
329369.543461982,7744642.85412241,150.177159053544,174.865
329370.733900935,7744643.21989907,148.612218698269,173.775
329371.927625577,7744643.58822296,147.050379249565,172.698
329373.125892205,7744643.95983609,145.492797543024,171.633
329374.328859673,7744644.33619438,143.939993231574,170.58
329375.534948847,7744644.71549338,142.390328364919,169.542
329376.745702295,7744645.09886937,140.845304437563,168.516
329377.956034482,7744645.4849032,139.300613066129,167.509
329379.167043934,7744645.87301899,137.75697668675,166.52
329380.380506443,7744646.26472283,136.216172727616,165.546
329381.595157669,7744646.65733734,134.676538017533,164.59
329382.810248757,7744647.05120747,133.137571801461,163.652
329384.02547071,7744647.44793377,131.599441818366,162.734
329385.241597313,7744647.84513162,130.062148946764,161.834
329386.45913043,7744648.24320144,128.526198120484,160.953
329387.679978442,7744648.64341562,126.993436318682,160.088
329388.901930106,7744649.04540981,125.462021047991,159.243
329390.124651203,7744649.44848491,123.931504210884,158.248
329391.348576941,7744649.85302268,122.402336143411,156.572
329392.568194601,7744650.26536221,120.871819306304,154.905
329393.785402553,7744650.6783767,119.339564467887,153.248
329394.999689455,7744651.08561427,117.803444395177,151.602
329396.220418372,7744651.49822112,116.273889331924,149.959
329397.443574288,7744651.91241488,114.746691672816,148.324
329398.667569184,7744652.32600011,113.220001216685,146.696
329399.894416828,7744652.74359651,111.696700129238,145.076
329401.121674197,7744653.16390004,110.174472231637,143.465
329402.347307999,7744653.5883138,108.652074534886,141.864
329403.572143853,7744654.01137453,107.128658773821,140.275
329404.796926298,7744654.43519582,105.605412846681,138.696
329406.022346463,7744654.86265184,104.083694485626,137.128
329407.247393639,7744655.29177737,102.562146028033,135.571
329408.471570909,7744655.72197691,101.040201453605,134.026
329409.693511448,7744656.15372893,99.5168986252057,132.495
329410.918477437,7744656.58528689,97.9959742013392,130.975
329412.141824038,7744657.01663073,96.473695981661,129.468
329413.35728702,7744657.44752629,94.9449779700153,127.983
329414.580407466,7744657.87951197,93.4226997503371,126.504
329415.806046276,7744658.31275174,91.9027950596586,125.038
329417.031582711,7744658.74866366,90.3835711640118,123.587
329418.257436725,7744659.18486934,88.8646878741536,122.15
329419.483402543,7744659.6221403,87.3462021600915,120.73
329420.709386195,7744660.06231341,85.8285685676298,119.326
329421.940943183,7744660.50631136,84.3165806868283,117.934
329423.174195377,7744660.95280405,82.8067036717286,116.558
329424.406959848,7744661.40295615,81.2975135420746,115.2
329425.642140402,7744661.86023845,79.7924562984426,113.858
329426.880171307,7744662.32078163,78.2907396091779,112.533
329428.124337182,7744662.78397719,76.7949116969933,111.222
329429.376852662,7744663.25046838,75.3071137949882,109.923
329430.630893739,7744663.72101875,73.8218756872,108.643
329431.881162001,7744664.20045111,72.336286951883,107.388
329433.13701745,7744664.68372656,70.8566773131211,106.15
329434.395866421,7744665.17227437,69.3813628456024,104.932
329435.658108773,7744665.67279614,67.912954795258,103.734
329436.921821053,7744666.18100473,66.4484652035791,102.344
329438.187190721,7744666.69347256,64.986892139545,100.871
329439.456062624,7744667.21103127,63.5301501997802,99.412
329440.723012365,7744667.73575612,62.0743055783532,97.973
329441.990575888,7744668.26528332,60.6207411027487,96.551
329443.261902917,7744668.80205143,59.173119746274,95.145
329444.53610783,7744669.35129267,57.7327504379392,93.754
329445.813330462,7744669.9059178,56.2971111914919,92.342
329447.096728362,7744670.46422145,54.8684100825681,90.81
329448.382465477,7744671.0315782,53.4454039560819,89.289
329449.67012086,7744671.60319952,52.0258346445838,87.785
329450.961191836,7744672.17856144,50.6108807956122,86.295
329452.255400306,7744672.75369682,49.1987059277217,84.825
329453.552435411,7744673.32852808,47.7890066357269,83.374
329454.854812926,7744673.9026735,46.3839550903381,81.944
329456.157060638,7744674.47574416,44.9783447543027,80.538
329457.459008732,7744675.04888621,43.5724860882777,79.158
329458.760187773,7744675.62331718,42.1664412229308,77.805
329460.060786392,7744676.19769533,40.7598379523782,76.481
329461.360764066,7744676.77301983,39.3530485467572,75.186
329462.659459327,7744677.35123621,37.9462591411362,73.922
329463.953884767,7744677.93446525,36.5376104747857,72.691
329465.247661041,7744678.51869467,35.1287757697863,71.495
329466.543759635,7744679.10091259,33.7212422095705,70.334
329467.836651702,7744679.67763204,32.30851354377,69.219
329469.128233931,7744680.25545868,30.8950416885927,68.145
329470.419093174,7744680.84210537,29.4845353708695,66.805
329471.720055785,7744681.43005184,28.0839111912856,65.314
329473.022098743,7744682.01665221,26.6837203510688,63.472
329474.317279372,7744682.59791453,25.2749473908142,61.473
329475.617589708,7744683.18434882,23.873072107456,59.474
329476.918838592,7744683.77332033,22.4731222085736,57.476
329478.217773407,7744684.36473153,21.0720507862217,55.477
329479.516821182,7744684.95722109,19.6715399816396,53.479
329480.814486755,7744685.55037784,18.2700341462981,51.48
329482.107892766,7744686.14445784,16.8649826009093,49.482
329483.401510475,7744686.74027668,15.4608630151941,47.484
329484.695989283,7744687.33758884,14.0581746455695,45.486
329485.992839688,7744687.93764205,12.6588479645427,43.488
329487.294374883,7744688.54235046,11.2658993738215,41.489
329488.59786728,7744689.14962646,9.87589294691281,39.491
329489.902546495,7744689.75995004,8.48833492113607,37.493
329491.209889964,7744690.37863632,7.10701609908836,35.494
329492.518946657,7744691.00324656,5.72999528832167,33.495
329493.83047877,7744691.63726595,4.35962930766897,31.497
329495.142941736,7744692.28602074,2.99710774442212,29.497
329496.455184848,7744692.94271948,1.63816197996567,27.498
329497.765837547,7744693.60851466,0.282099194474256,25.498
329499.078542875,7744694.27925195,-1.06952949140725,23.499
329500.392463633,7744694.95394211,-2.41800277557746,21.499
329501.707978052,7744695.63554875,-3.76144395422347,19.499
329503.023528864,7744696.32089341,-5.10294417732314,17.499
329504.339174269,7744697.01046007,-6.44217548921364,15.5
329505.655067059,7744697.70895473,-7.77654102302284,13.5
329506.968664644,7744698.41175064,-9.11090655683205,11.5
329508.28212403,7744699.11824284,-10.4434479949369,9.5
329509.597464028,7744699.8315227,-11.7705171459289,7.5
329510.911152711,7744700.55216626,-13.0952337469185,5.5
329512.224018149,7744701.2776592,-14.4181183289513,3.5
329513.372059288,7744701.9187519,-15.5728917697205,1.75
329514.52127206,7744702.56245746,-16.7250383870664,0
329514.84986963,7744702.74693323,-17.053660244146,-0.5
329515.1784672,7744702.93140901,-17.3822821012256,-1
329515.507064771,7744703.11588479,-17.7109039583052,-1.5
329515.835662341,7744703.30036056,-18.0395258153848,-2
329516.166200613,7744703.4856983,-18.3657073168366,-2.5
329516.496738885,7744703.67103605,-18.6918888182885,-3
329516.827277157,7744703.85637379,-19.0180703197403,-3.5
329517.157815429,7744704.04171153,-19.3442518211921,-4
329517.488353701,7744704.22704927,-19.670433322644,-4.5
329517.818891973,7744704.41238702,-19.9966148240958,-5
329518.148636435,7744704.59947964,-20.3225978613436,-5.5
329518.478380897,7744704.78657226,-20.6485808985915,-6
329518.808125359,7744704.97366488,-20.9745639358393,-6.5
329519.137869821,7744705.1607575,-21.3005469730871,-7
329519.467614283,7744705.34785013,-21.6265300103349,-7.5
329519.797358745,7744705.53494275,-21.9525130475828,-8
329520.125516597,7744705.72136235,-22.2804766962469,-8.5
329520.453674449,7744705.90778196,-22.6084403449109,-9
329520.781832301,7744706.09420157,-22.936403993575,-9.5
329521.109990153,7744706.28062117,-23.264367642239,-10
329521.438148005,7744706.46704078,-23.5923312909031,-10.5
329521.766305857,7744706.65346038,-23.9202949395671,-11
329522.094406942,7744706.84159385,-24.2473354185217,-11.5
329522.422508027,7744707.02972733,-24.5743758974764,-12
329522.750609112,7744707.2178608,-24.901416376431,-12.5
329523.078710197,7744707.40599427,-25.2284568553857,-13
329523.406811282,7744707.59412774,-25.5554973343403,-13.5
329523.734912367,7744707.78226121,-25.8825378132949,-14
329524.063408135,7744707.97176548,-26.20838849142,-14.5
329524.391903904,7744708.16126974,-26.534239169545,-15
329524.720399673,7744708.350774,-26.8600898476701,-15.5
329525.048895442,7744708.54027826,-27.1859405257952,-16
329525.37739121,7744708.72978252,-27.5117912039202,-16.5
329525.705886979,7744708.91928679,-27.8376418820453,-17
329526.034273095,7744709.11056556,-28.1625649355051,-17.5
329526.36265921,7744709.30184433,-28.4874879889649,-18
329526.691045325,7744709.4931231,-28.8124110424247,-18.5
329527.019431441,7744709.68440188,-29.1373340958845,-19
329527.347817556,7744709.87568065,-29.4622571493443,-19.5
329527.676203671,7744710.06695942,-29.7871802028041,-20
329528.004875547,7744710.26110321,-30.1101089637506,-20.5
329528.333547423,7744710.45524701,-30.4330377246972,-21
329528.662219299,7744710.64939081,-30.7559664856437,-21.5
329528.990891175,7744710.8435346,-31.0788952465903,-22
329529.31956305,7744711.0376784,-31.4018240075369,-22.499
329529.648234926,7744711.23182219,-31.7247527684834,-22.999
329529.977716976,7744711.42823291,-32.045477584268,-23.499
329530.307199026,7744711.62464364,-32.3662024000526,-23.999
329530.636681076,7744711.82105436,-32.6869272158372,-24.499
329530.966163126,7744712.01746508,-33.0076520316217,-24.999
329531.295645176,7744712.2138758,-33.3283768474063,-25.499
329531.625127226,7744712.41028652,-33.6491016631909,-25.999
329531.954742732,7744712.61101121,-33.9670060800607,-26.499
329532.284358239,7744712.81173589,-34.2849104969306,-26.999
329532.613973745,7744713.01246058,-34.6028149138005,-27.498
329532.943589252,7744713.21318526,-34.9207193306704,-27.998
329533.273204758,7744713.41390995,-35.2386237475403,-28.498
329533.602820265,7744713.61463464,-35.5565281644101,-28.998
329533.933666972,7744713.8190495,-35.8707812748038,-29.498
329534.264513679,7744714.02346437,-36.1850343851975,-29.997
329534.595360387,7744714.22787924,-36.4992874955911,-30.497
329534.926207094,7744714.43229411,-36.8135406059848,-30.997
329535.257053801,7744714.63670898,-37.1277937163784,-31.497
329535.587900509,7744714.84112385,-37.4420468267721,-31.996
329535.918582648,7744715.04880172,-37.7543275089411,-32.496
329536.249264787,7744715.2564796,-38.06660819111,-32.996
329536.579946926,7744715.46415747,-38.3788888732789,-33.495
