X,Y,Z
329589.299003408,7743232.66717089,404.876579085016
329589.298983585,7743238.36901649,404.919336078013
329589.2989668,7743244.07086104,404.96186587232
329589.298953123,7743249.77270395,405.004128008891
329589.298942604,7743255.47454464,405.046080640995
329589.298935275,7743261.17638252,405.087680591106
329589.298931145,7743266.87821698,405.12888342026
329589.298930201,7743272.58004739,405.169643511068
329589.298932402,7743278.28187312,405.209914165221
329589.298937684,7743283.98369356,405.249647716757
329589.298945954,7743289.68550809,405.288795661955
329589.29895709,7743295.38731612,405.32730880865
329589.298970942,7743301.08911705,405.365137450276
329589.298987327,7743306.79091035,405.402231506058
329589.299006034,7743312.4926955,405.43854080634
329589.299026822,7743318.19447204,405.474015265985
329589.29904942,7743323.89623956,405.508605149878
329589.299073526,7743329.59799771,405.542261346982
329589.299098815,7743335.29974623,405.574935667678
329589.299124936,7743341.00148491,405.606581164439
329589.299151514,7743346.70321366,405.637152475784
329589.299178158,7743352.40493246,405.666606187786
329589.299204461,7743358.10664144,405.694901180929
329589.299230007,7743363.80834081,405.721999251811
329589.299254374,7743369.51003089,405.7478651953
329589.299277145,7743375.21171215,405.772467481051
329589.299297909,7743380.91338518,405.795778644466
329589.299316274,7743386.61505069,405.817775743045
329589.29933187,7743392.31670953,405.838440811766
329589.299344363,7743398.01836266,405.857761309461
329589.299353461,7743403.72001115,405.875730546563
329589.299358924,7743409.4216562,405.892348082573
329589.299360574,7743415.12329907,405.907620079485
329589.299358305,7743420.82494111,405.921559595285
329589.299352088,7743426.52658372,405.934186799187
329589.299341987,7743432.22822832,405.945529086997
329589.299328157,7743437.9298763,405.955621077428
329589.299310852,7743443.63152904,405.9645044996
329589.299290428,7743449.33318781,405.972227730386
329589.299267342,7743455.03485376,405.978845489065
329589.299242144,7743460.73652786,405.984417996951
329589.299215473,7743466.43821089,405.989010052828
329589.299188039,7743472.13990335,405.99268986212
329589.29916061,7743477.84160546,405.995527636446
329589.299133988,7743483.54331714,405.997593985585
329589.299108984,7743489.24503796,405.998958134804
329589.299086392,7743494.94676717,405.999686015965
329589.299066962,7743500.64850371,405.999838295063
329589.299051373,7743506.35024622,405.999468410088
329589.299040209,7743512.05199307,405.998620699444
329589.299033939,7743517.75374247,405.997328700988
329589.299032904,7743523.45549247,405.995613694418
329589.299037312,7743529.15724106,405.993483545314
329589.299047236,7743534.85898624,405.990931888893
329589.299062617,7743540.56072606,405.987937667695
329589.29908328,7743546.26245871,405.984465012595
329589.299108944,7743551.96418255,405.980463433653
329589.299139243,7743557.66589614,405.975868268847
329589.299173739,7743563.36759827,405.970601326165
329589.299211941,7743569.06928803,405.964571648908
329589.299253317,7743574.77096471,405.957676334847
329589.299297304,7743580.47262792,405.949801346238
329589.299343319,7743586.17427751,405.940822258209
329589.299390758,7743591.87591362,405.930604905907
329589.299439,7743597.57753664,405.919005904681
329589.299487402,7743603.27914726,405.905873031052
329589.299535296,7743608.98074646,405.891045464656
329589.299581977,7743614.68233556,405.874353901975
329589.299626704,7743620.38391622,405.855620740919
329589.299668685,7743626.08549045,405.834659319542
329589.299707075,7743631.78706081,405.811274757306
329589.299740971,7743637.4886303,405.785263249129
329589.29976941,7743643.19020256,405.756412061809
329589.299791375,7743648.89178188,405.724499532618
329589.299805802,7743654.59337336,405.689295183838
329589.299811602,7743660.29498297,405.650560028715
329589.299807688,7743665.9966177,405.608047132623
329589.299793013,7743671.69828567,405.561502500165
329589.29976663,7743677.39999621,405.510666365821
329589.299727759,7743683.10175999,405.455274973542
329589.299675886,7743688.80358913,405.395062937376
329589.299610871,7743694.50549717,405.329766281778
329589.299533095,7743700.20749917,405.259126263967
329589.299443617,7743705.90961158,405.182894082293
329589.299344371,7743711.6118521,405.100836570748
329589.299238374,7743717.3142394,405.012742970713
329589.299129958,7743723.01679274,404.918432854915
329589.382983268,7743728.60328989,404.820599072788
329589.298696601,7743734.42216739,404.710653126605
329589.298386359,7743740.12500175,404.597072668874
329589.29809132,7743745.82802679,404.47707117345
329589.297824156,7743751.53124735,404.350783911529
329589.297599536,7743757.23466193,404.21844830266
329589.297433913,7743762.93826095,404.080418421764
329589.297345144,7743768.64202505,403.937179395956
329589.297351917,7743774.34592335,403.789361160329
329589.297472945,7743780.04991196,403.637750930819
329589.29772595,7743785.75393289,403.483303619437
329589.297973886,7743794.27069333,403.249872778186
329589.297594656,7743799.97471235,403.093617375227
329589.297327698,7743805.67886337,402.939214683173
329589.297183788,7743811.38306964,402.788389999606
329589.297167477,7743817.08724399,402.643004818898
329589.297275476,7743822.7912933,402.505020270669
329589.297495322,7743828.49512514,402.376445070955
329589.297804699,7743834.19865673,402.25926551511
329589.298171962,7743839.90182583,402.155356013223
329589.298558504,7743845.60460166,402.066371996446
329589.646404834,7743851.46626612,401.986923814045
329589.299107006,7743857.00899843,401.938076689002
329589.299200989,7743862.71078646,401.900051832724
329589.299260693,7743868.41246164,401.879454286672
329589.299277989,7743874.11409199,401.875809170723
329589.29925028,7743879.81574249,401.888360945801
329589.299179374,7743885.51747108,401.916185964295
329589.042515692,7743891.34813083,401.963355106234
329589.298840938,7743896.9213654,402.013667772998
329589.298549321,7743902.62360149,402.081322322439
329589.298249539,7743908.32603562,402.160262714753
329589.297957164,7743914.02866895,402.249569836412
329589.297686671,7743919.73149858,402.348374291943
329589.297451591,7743925.43451882,402.455854374155
329589.297264614,7743931.13772185,402.571231727976
329589.297137615,7743936.84109811,402.693765808187
329589.297081611,7743942.54463625,402.822747891159
329589.297106648,7743948.24832312,402.957494574985
329589.297221624,7743953.95214352,403.09734262093
329589.297434074,7743959.65607996,403.241643499183
329589.297322725,7743964.88185432,403.377604085377
329589.299462633,7743968.17432048,403.464058835053
329589.299004778,7743973.8778092,403.616663872225
329589.29864715,7743979.58148489,403.771544260682
329589.298395958,7743985.28531493,403.928102810792
329589.298255169,7743990.9892637,404.085766228074
329589.298226119,7743996.69329361,404.243996264435
329589.298307307,7744002.39736683,404.402301947859
329589.298494545,7744008.10144752,404.56024990981
329589.298781559,7744013.80550405,404.717468856954
329589.299131227,7744019.50944229,404.873635965401
329589.299509099,7744025.21319663,405.02845656436
329589.299978986,7744030.91691193,405.181677805875
329589.300537937,7744036.62056427,405.333005112909
329589.301183503,7744042.3241247,405.482075025015
329589.301912824,7744048.02755821,405.628420384156
329589.302721291,7744053.73082376,405.771446762397
329589.303600925,7744059.4338758,405.910425221032
329589.304538703,7744065.13666747,406.044504471525
329589.30551525,7744070.83915614,406.172746960386
329589.291941729,7744079.3638081,406.35123487228
329589.292260662,7744085.06756686,406.460905849858
329589.292624557,7744090.77113795,406.561815807582
329589.293021801,7744096.47449426,406.653613905301
329589.293439806,7744102.17761978,406.73632517021
329589.293866935,7744107.88051087,406.810392139674
329589.294294264,7744113.58317511,406.876677284038
329589.294716666,7744119.28562872,406.936433159143
329589.295132972,7744124.98789346,406.991253684763
329589.29554529,7744130.68999477,407.043023313137
329589.295957677,7744136.39196144,407.093869711017
329589.296374457,7744142.09382755,407.146122343013
329589.296798462,7744147.79563627,407.202267685569
329589.297229493,7744153.49744484,407.264887024965
329589.297663419,7744159.19932919,407.336560934572
329589.298092311,7744164.90138579,407.419729322421
329589.298505758,7744170.60372764,407.516508943018
329589.298893046,7744176.30647269,407.628494322096
329589.299241895,7744182.00967921,407.756618806879
329589.299545276,7744187.71343369,407.900904340335
329589.299807273,7744193.41777229,408.060450834418
329589.300045949,7744199.12261077,408.233359894487
329589.300298672,7744204.82770813,408.416332692381
329589.300581224,7744210.5325579,408.603759917549
329589.300702868,7744216.23658183,408.787410249237
329589.30033316,7744221.94006682,408.961657428134
329589.298823268,7744230.45442873,409.210812105546
329589.299440845,7744236.15854967,409.376623236906
329589.299822627,7744241.86264966,409.543475958194
329589.300023165,7744247.56679545,409.711685543252
329589.300056477,7744253.27098848,409.881517254578
329589.299916006,7744258.97528053,410.053054801795
329589.299655273,7744264.67967382,410.224279400942
329589.299337301,7744270.38397088,410.390961107525
329589.532953195,7744275.83856261,410.539071439969
329589.298538793,7744281.79142659,410.693875756843
329589.298053937,7744287.49428365,410.822996362029
329589.297531204,7744293.19644976,410.93293804378
329589.296986797,7744298.89794878,411.020805836086
329589.29645681,7744304.59890464,411.084678309574
329589.296008871,7744310.29946596,411.123467834754
329589.295723029,7744315.99975443,411.135823626659
329589.295684983,7744321.69986086,411.119084948801
329589.295959188,7744327.39986492,411.067412938596
329589.296490682,7744333.10016158,410.968823694691
329589.297199243,7744338.80221518,410.809508384901
329589.445527589,7744344.71532256,410.581456000346
329589.300572378,7744350.21419867,410.351741114258
329589.303043886,7744355.92131826,410.102298090938
329589.305409705,7744361.62773078,409.859702837703
329589.307321843,7744367.33331894,409.628861462078
329589.308658157,7744373.03839981,409.409483353278
329589.309501243,7744378.74333608,409.198527458459
329589.290667828,7744387.2501591,408.893870639825
329589.29272017,7744392.95576113,408.693277688641
329589.294431541,7744398.6612639,408.496085182852
329589.295851668,7744404.3666793,408.303802337452
329589.297034548,7744410.07192523,408.119625055053
329589.2979634,7744415.77680565,407.950463993685
329589.298569102,7744421.48079499,407.805618592752
329589.321353651,7744427.24493161,407.67729644816
329589.299358264,7744432.88691037,407.564530864827
329589.299588174,7744438.58951965,407.460348509309
329589.299736274,7744444.29190606,407.364967971747
329589.299827033,7744449.99410619,407.277542177915
329589.299878702,7744455.69614403,407.19753621731
329589.299903392,7744461.39803275,407.124680469818
329589.299909246,7744467.09977483,407.058992804442
329589.299902881,7744472.80136666,407.000786966309
329589.299888442,7744478.50280755,406.950594812432
329589.299861152,7744484.20410283,406.909039914191
329589.299798158,7744489.90524791,406.876843433056
329589.299657653,7744495.60619039,406.855236868019
329589.299400987,7744501.30680808,406.846884548869
329589.299024926,7744507.00695738,406.856863340547
329589.298581707,7744512.70657513,406.893267507017
329589.2982139,7744518.40583812,406.967826925417
329589.298185997,7744524.1055282,407.09636633398
329589.298697135,7744529.80756733,407.296532082492
329589.299165343,7744535.51463065,407.577897925477
329589.29771574,7744541.22668678,407.922598582484
329589.29257494,7744546.93680191,408.267957688558
329589.28613939,7744552.63694617,408.529534859737
329589.282882622,7744558.33032206,408.661409298547
329589.282551698,7744564.02620142,408.691543955999
329589.282662092,7744569.72849039,408.687877971666
329589.282387768,7744575.43707701,408.724808328982
329589.282355186,7744581.14964373,408.852941279033
329589.314656325,7744589.65404045,409.185313554088
329589.310380408,7744595.36046538,409.455117564746
329589.307414927,7744601.0697749,409.725550302718
329589.305152197,7744606.77956909,409.9610906653
329589.303331952,7744612.48760207,410.117610542594
329589.302025485,7744618.19339287,410.162053022442
329589.300751178,7744623.89817808,410.104661528541
329589.298848874,7744629.60190027,409.995312401088
329589.296531175,7744635.30358388,409.8859716921
329589.294456919,7744641.0031782,409.809322393831
329589.293130057,7744646.7014838,409.781180998131
329589.292834095,7744652.39959559,409.80817642374
329589.29366738,7744658.09872763,409.891304014263
329589.295390105,7744663.80001795,410.023457582566
329589.297229614,7744669.50366349,410.18215155706
329589.298342242,7744675.20806226,410.327834721315
329589.298713069,7744680.91138787,410.424896119983
329589.298796204,7744686.61362648,410.470354095988
329589.570549335,7744692.31547187,410.497488837411
329589.427677448,7744697.97350402,410.520878921906
329588.942602673,7744703.50426436,410.559703686632
329589.300766394,7744709.42278918,410.686958056079
329589.302332412,7744715.12824473,410.855250385779
329589.303640072,7744720.83571649,411.073769271144
329589.304033804,7744726.54343884,411.319887325711
329589.303501538,7744732.24861801,411.56148396366
329589.302904196,7744737.94965829,411.768447303074
329589.30458907,7744743.17626119,411.914534514235
329589.295182111,7744752.17539999,412.075688429792
329589.294052825,7744757.8792189,412.142953388395
329589.293222476,7744763.58141403,412.201757513342
329589.292811688,7744769.28277784,412.262835755836
329589.292819245,7744774.98389397,412.332146186946
329589.293184287,7744780.68515186,412.411944288984
329589.293818191,7744786.38677584,412.501819550282
329589.294622567,7744792.08885097,412.599486463318
329589.295500732,7744797.79134901,412.701383192227
329589.296364874,7744803.49415971,412.80316597374
329589.297139043,7744809.19713107,412.900148704115
329589.297755097,7744814.90012604,412.987556718857
329589.298127334,7744820.60314242,413.059515246961
329589.298043664,7744826.30699088,413.098328421236
329589.297660952,7744832.01814323,412.98169424729
329589.303715893,7744837.74347619,412.560387553
329589.318737219,7744843.46411667,412.080851216058
329589.269738474,7744851.93816217,411.495704834345
329589.273407662,7744857.65334278,411.241695017987
329589.282763034,7744863.36147854,411.077681161863
329589.28925043,7744869.06708891,410.986431483026
329589.292448695,7744874.7708047,410.950357562642
329589.294120663,7744880.47341813,410.944742142628
329589.295201561,7744886.17539792,410.950101549527
329589.29606121,7744891.87701337,410.954084859334
329589.296793451,7744897.57844259,410.950305841992
329589.297404717,7744903.27977683,410.935343150242
329589.297902866,7744908.98107799,410.906350467614
329589.298305941,7744914.6824441,410.860531798763
329589.298624285,7744920.38401911,410.795753944627
329589.298853548,7744926.08595042,410.711118501452
329589.298988826,7744931.78835086,410.606775148131
329589.299079924,7744937.49138186,410.48307715203
329589.299220703,7744943.19523199,410.339851883622
329589.299373667,7744948.89990867,410.176238037058
329589.299540954,7744954.60562501,409.990506889276
329589.299670231,7744960.31262893,409.7806846649
329589.299629086,7744966.02111619,409.545365502598
329589.299193094,7744971.73108594,409.284713339391
329589.301291802,7744980.22279667,408.857155635574
329589.301800876,7744985.93190774,408.552825302047
329589.301665012,7744991.64215766,408.247424408318
329589.300747423,7744997.3522214,407.955309580099
329589.264329475,7745003.2269596,407.685367325408
329589.297749465,7745008.76581593,407.478262330713
329589.296720051,7745014.46806202,407.324794827531
329589.296582049,7745020.16879063,407.232835837167
329589.297067419,7745025.87004826,407.178784463478
329589.297361282,7745031.57215843,407.13034800976
329589.297450243,7745037.27416839,407.079770585795
329589.297608523,7745042.97592673,407.032549696958
329589.297860792,7745048.6776637,406.989764353207
329589.298158465,7745054.37950607,406.949254947749
329589.298462008,7745060.08149235,406.908375945793
329589.298749064,7745065.78362641,406.864979825206
329589.299008988,7745071.48590064,406.817607716371
329589.299236901,7745077.18830178,406.765422173045
329589.299428825,7745082.89080658,406.708091642907
329589.299580214,7745088.59337081,406.645747976366
329589.299691287,7745094.29592604,406.579035478968
329589.299769901,7745099.99839804,406.509078701193
329589.29982404,7745105.70072378,406.43730163359
329589.29985528,7745111.40284992,406.365283947449
329589.299858091,7745117.10472293,406.294744510983
329589.300489624,7745125.64151171,406.196176095219
329589.300590183,7745131.34451395,406.138416017604
329589.300687402,7745137.04774432,406.090410579419
329589.300737169,7745142.75116705,406.055112180365
329589.30070017,7745148.45468444,406.034884275502
329589.300574155,7745154.1581659,406.030672062145
329589.300402902,7745159.8615246,406.041808483605
329589.300249041,7745165.56477007,406.06674899338
329589.300163639,7745171.26800026,406.104110180769
329589.300174473,7745176.97136923,406.153362683717
329589.300285223,7745182.67506489,406.215082748953
329588.796832921,7745186.22038882,406.261695025199
329589.300327439,7745191.20861278,406.334354777816
329589.30020562,7745196.90917026,406.435899187781
329589.300157853,7745202.61006525,406.558283419213
329589.300193791,7745208.31159976,406.703690914836
329589.300259432,7745214.01406858,406.872856156175
329589.300249097,7745219.71764334,407.06469570454
329589.300047401,7745225.42231186,407.276529629973
329589.299568226,7745231.12790203,407.504679605034
329589.299032124,7745236.83447029,407.74517292319
329589.298813339,7745242.54224149,407.994028818876
329589.298265788,7745248.25010139,408.247166035244
329589.297427859,7745253.95774157,408.50114033503
329589.296352054,7745259.66491059,408.752890427818
329589.295097677,7745265.37141496,408.999735325991
329588.808548285,7745268.86928622,409.155642588189
329589.305165086,7745273.87194388,409.353379792538
329589.30428358,7745279.57900996,409.578848444819
329589.303286076,7745285.28547082,409.792758460215
329589.302225636,7745290.9912656,409.993851041028
329589.301150678,7745296.69636888,410.181132052599
329589.30010414,7745302.40078572,410.353859833024
329589.269650967,7745308.32349788,410.517790435159
329589.298641441,7745313.80821052,410.653831943094
329589.298270013,7745319.51133851,410.780764014016
329589.297976913,7745325.21395524,410.892529103597
329589.297770244,7745330.91614732,410.989515313689
329589.297651766,7745336.61800127,411.072287776714
329589.297617761,7745342.3195994,411.141563133641
329589.297660163,7745348.02101661,411.19818063998
329589.297767807,7745353.72231809,411.243070835201
329589.297927712,7745359.42355805,411.27722401032
329589.298126248,7745365.12477941,411.301659993219
329589.298350127,7745370.82601432,411.317400715341
329589.298587149,7745376.52728522,411.325446604088
329589.298826704,7745382.22860621,411.326757361688
329589.299060029,7745387.92998474,411.32223757271
329589.299280288,7745393.63142305,411.312726351227
329589.299482485,7745399.33291964,411.298991478928
329589.299663295,7745405.03447052,411.281726675889
329589.299820817,7745410.73607017,411.261551999565
329589.299954327,7745416.43771235,411.239016181449
329589.300064017,7745422.13939063,411.214600621234
329589.300150763,7745427.84109879,411.188724396581
329589.300215921,7745433.54283109,411.161749839965
329589.300261157,7745439.24458236,411.133988123694
329589.300288312,7745444.94634812,411.10570580246
329589.300299238,7745450.64812441,411.077127647909
329589.300296007,7745456.34990824,411.048448180804
329589.300280293,7745462.0516967,411.019827964965
329589.30025389,7745467.75348773,410.991402757823
329589.300218418,7745473.45527959,410.963286315899
329589.300175367,7745479.15707093,410.935573451891
329589.300126089,7745484.85886073,410.908342815381
329589.300071803,7745490.56064821,410.881659280736
329589.300013599,7745496.26243281,410.855575985752
329589.299952446,7745501.96421417,410.830136064429
329589.2998892,7745507.66599204,410.805374115523
329589.299824612,7745513.36776632,410.78131744504
329589.29975934,7745519.06953699,410.757987117178
329589.299693955,7745524.77130409,410.735398843852
329589.299628951,7745530.47306775,410.713564714803
329589.299564745,7745536.17482807,410.692489919486
329589.299501699,7745541.8765853,410.672179182934
329589.299440116,7745547.57833961,410.652633330067
329589.299380248,7745553.28009124,410.633850632576
329589.299322302,7745558.98184041,410.615827174996
329589.299266443,7745564.68358736,410.598557158192
329589.299212803,7745570.38533234,410.582033164414
329589.299161483,7745576.08707557,410.566246389726
329589.299112554,7745581.78881728,410.55118684873
329589.001169847,7745587.67253592,410.533272143301
329589.429172034,7745593.23268108,410.524458163356
329589.607297404,7745598.89409233,410.513432541967
329588.705716419,7745600,410.501583795988
329589.299031459,7743789.97911021,403.364755475603
329589.80128402,7744074.38100364,406.259403564026
329589.299031459,7744226.21015007,409.087848013147
329589.790825222,7744382.25604428,409.056755954793
329589.772705044,7744586.16696009,409.011276756664
329589.296258565,7744746.46904958,411.984376985997
329589.26410178,7744846.67950245,411.834670525088
329589.299031459,7744975.95376068,409.076784149322
329589.299031459,7745121.36701893,406.244495700167
329590.391079505,7743200,404.628479705943
329591.314838015,7743201.30643677,404.637901426374
329591.314847418,7743207.00841451,404.681481922268
329591.314860525,7743212.71039491,404.725038462431
329591.314877473,7743218.41237747,404.768538579851
329591.31489839,7743224.11436167,404.811948262738
329591.3148883,7743229.81624861,404.855230401017
329591.314867232,7743235.5180959,404.898348585895
329591.314849222,7743241.21994246,404.941264770829
329591.314834351,7743246.92178772,404.983938831448
329591.314822683,7743252.62363109,405.026329187825
329591.314814264,7743258.32547198,405.068392853804
329591.314809116,7743264.02730975,405.110085498384
329591.314807242,7743269.72914379,405.151361520417
329591.314808617,7743275.43097344,405.192174137483
329591.31481319,7743281.13279808,405.232475490231
329591.314820884,7743286.83461706,405.27221676313
329591.314831593,7743292.53642975,405.311348322885
329591.314845179,7743298.23823555,405.349819890533
329591.314861474,7743303.94003387,405.387580658537
329591.31488028,7743309.64182417,405.424579577431
329591.314901366,7743315.34360593,405.460765518189
329591.31492447,7743321.0453787,405.496087527061
329591.314949301,7743326.74714207,405.530495092122
329591.314975538,7743332.44889573,405.563938433129
329591.315002832,7743338.15063941,405.596368815674
329591.31503081,7743343.85237296,405.627738889861
329591.315059077,7743349.55409632,405.658003053108
329591.315087221,7743355.2558095,405.687117775933
329591.315114814,7743360.95751269,405.715042246766
329591.315141422,7743366.65920613,405.741738461085
329591.315166608,7743372.36089024,405.767171877573
329591.315189939,7743378.06256554,405.791311840302
329591.315210994,7743383.7642327,405.814132045649
329591.315229373,7743389.4658925,405.835611018551
329591.315244704,7743395.16754588,405.855732586095
329591.315256654,7743400.86919389,405.874486339534
329591.315264938,7743406.57083769,405.891868074116
329591.31526933,7743412.27247856,405.907880193731
329591.315269671,7743417.97411786,405.922532065291
329591.315265881,7743423.67575703,405.935840303762
329591.31525797,7743429.37739752,405.947828975364
329591.315246038,7743435.07904084,405.958529677068
329591.315230292,7743440.78068843,405.967981497717
329591.31521104,7743446.48234169,405.976230830257
329591.315188701,7743452.18400191,405.983330849986
329591.315163796,7743457.88567024,405.989341117063
329591.315136945,7743463.5873476,405.994326599679
329591.315108852,7743469.28903469,405.998356634639
329591.315080296,7743474.99073193,406.001503607151
329591.315052103,7743480.69243941,406.003841396149
329591.315025125,7743486.39415688,406.005443610422
329591.315000213,7743492.09588374,406.00638165762
329591.314978186,7743497.79761904,406.006722704809
329591.314959802,7743503.49936152,406.006527603855
329591.31494573,7743509.20110961,406.005848865199
329591.314936528,7743514.9028615,406.00472876766
329591.314932626,7743520.60461523,406.003197688259
329591.314934311,7743526.30636869,406.001272724365
329591.314941728,7743532.00811979,405.998956661396
329591.31495488,7743537.70986643,405.996237314804
329591.314973639,7743543.41160665,405.993087248011
329591.314997761,7743549.11333862,405.989463841424
329591.315026904,7743554.81506075,405.985309664725
329591.315060642,7743560.51677165,405.980553087742
329591.31509849,7743566.21847022,405.975109055451
329591.315139918,7743571.92015561,405.968879950513
329591.31518436,7743577.62182726,405.961756471248
329591.315231231,7743583.32348486,405.953618462679
329591.315279926,7743589.02512839,405.944335651471
329591.315329825,7743594.7267581,405.933768250422
329591.315380289,7743600.42837451,405.921767413059
329591.315430659,7743606.12997842,405.908175532764
329591.315480244,7743611.83157092,405.892826393084
329591.315528315,7743617.53315348,405.875545204104
329591.315574098,7743623.23472783,405.85614862569
329591.315616761,7743628.93629624,405.834443987663
329591.315655407,7743634.63786138,405.810230081468
329591.315689077,7743640.33942649,405.783296281017
329591.315716738,7743646.04099544,405.753422565237
329591.315737298,7743651.74257286,405.720379469903
329591.315749609,7743657.44416418,405.683928196607
329591.315752494,7743663.14577583,405.643820940854
329591.315744777,7743668.8474153,405.59980150828
329591.315725326,7743674.54909131,405.551606295252
329591.315693117,7743680.25081389,405.498965718368
329591.315647315,7743685.95259453,405.441606185654
329591.315587379,7743691.65444623,405.379252709826
329591.315513184,7743697.35638359,405.311632270888
329591.315425186,7743703.05842274,405.238478038978
329591.315324594,7743708.76058132,405.159534569242
329591.315213586,7743714.46287825,405.074564074958
329591.315095543,7743720.16533341,404.983353873762
329591.314975296,7743725.86796716,404.885725081027
329591.314771149,7743731.57068606,404.781542758494
329591.314438147,7743737.27342757,404.67073333382
329591.314111686,7743742.97636157,404.553289329492
329591.313803466,7743748.67949687,404.429283095611
329591.313527373,7743754.38283676,404.298883267223
329591.313299366,7743760.08637723,404.162369893693
329591.313137202,7743765.79010514,404.020149767213
329591.313059976,7743771.49399635,403.872771457592
329591.313087427,7743777.1980139,403.720939450044
329591.313239028,7743782.9021066,403.565526661668
329591.313075377,7743788.12757456,403.420070645885
329591.314317543,7743791.41839952,403.329131846485
329591.313859225,7743797.12238166,403.169742191676
329591.31350787,7743802.82654147,403.011223642251
329591.313278062,7743808.53080588,402.855263344114
329591.31317892,7743814.23508873,402.703708428331
329591.313212329,7743819.93929419,402.558536748588
329591.313371269,7743825.64332246,402.421813123437
329591.313638546,7743831.34707785,402.295628123744
329591.313986411,7743837.05047972,402.18201638698
329591.31437779,7743842.75347488,402.082852559714
329591.780890008,7743848.65206814,401.990985863638
329591.314981561,7743854.15816714,401.933875343437
329591.315091982,7743859.86000662,401.885928388403
329591.315174258,7743865.56169139,401.855989925477
329591.315216748,7743871.26329298,401.843721971824
329591.315214126,7743876.9648823,401.848431006051
329591.315166159,7743882.66652399,401.869201590607
329591.31507642,7743888.36827375,401.905008536422
329590.99665037,7743894.22167204,401.961030221122
329591.314705245,7743899.77229298,402.017559101985
329591.314398908,7743905.47462441,402.092277057464
329591.314092085,7743911.17716406,402.177971556861
329591.313799675,7743916.87991027,402.273738441955
329591.313535568,7743922.58285821,402.378725048086
329591.313312809,7743928.28600076,402.492125685368
329591.313143674,7743933.98932895,402.613175711205
329591.313039662,7743939.69283204,402.741144971601
329591.313011437,7743945.3964974,402.875331111299
329591.31306864,7743951.10031042,403.015052747174
329591.313219733,7743956.80425408,403.159644059377
329591.313471732,7743962.50830875,403.308449479048
329591.315082396,7743971.02571169,403.537084076437
329591.31467717,7743976.72936453,403.693548279134
329591.314376143,7743982.43319371,403.852002725359
329591.314184822,7743988.13716339,404.011837402225
329591.314106186,7743993.84123481,404.172471656639
329591.314140303,7743999.54536782,404.333368496206
329591.314284225,7744005.24952323,404.494049133
329591.314532351,7744010.95366545,404.65410372215
329591.482988961,7744016.77979304,404.817986586307
329591.315216802,7744022.36161069,404.9710082406
329591.315643207,7744028.0654098,405.127318088471
329591.316161323,7744033.76915707,405.28187622301
329591.316769317,7744039.47282661,405.434384279179
329591.317465592,7744045.17638623,405.584450241525
329591.318247559,7744050.8797966,405.731553403121
329591.319109985,7744056.58301165,405.875024238169
329591.320043115,7744062.28598085,406.01404391056
329591.321030871,7744067.98865396,406.14766656193
329591.307890091,7744076.51205943,406.334854114467
329591.308191528,7744082.21593788,406.450628197559
329591.308543537,7744087.91963894,406.557633810535
329591.308934786,7744093.62312916,406.655286233402
329591.309351832,7744099.32638589,406.743362328884
329591.309781155,7744105.0294,406.822066765261
329591.310211367,7744110.73217577,406.892053189542
329591.310634863,7744116.43472828,406.954402486198
329591.311048495,7744122.13707982,407.010571519771
329591.311453205,7744127.83925648,407.06233386963
329591.311852836,7744133.54128665,407.11172467154
329591.312252433,7744139.24320149,407.16099745154
329591.312656339,7744144.94503788,407.212587495041
329591.313066356,7744150.64684304,407.269068562508
329591.313480351,7744156.34868015,407.33308447184
329591.313891757,7744162.05063258,407.407237201728
329591.31429036,7744167.75280417,407.493922192368
329591.314664325,7744173.45531204,407.595120972622
329591.136965835,7744178.90641856,407.704825377435
329591.315284922,7744184.8616794,407.845808097264
329591.315519006,7744190.56570007,407.995529345282
329591.315711682,7744196.27029005,408.160157264821
329591.315895765,7744201.97531584,408.337375392348
329591.316133657,7744207.68040722,408.523028387906
329591.316404877,7744213.3847766,408.709276848465
329591.316251779,7744219.08803241,408.885625950747
329591.315515712,7744224.79133073,409.050750584789
329591.314603525,7744228.07490601,409.143613622418
329591.31540789,7744233.30692654,409.291474502019
329591.315850702,7744239.01084982,409.453902086807
329591.316095436,7744244.71484664,409.617966673853
329591.316184991,7744250.41889767,409.783669082117
329591.316099564,7744256.12300139,409.951619487573
329591.315836852,7744261.82726921,410.121534634679
329591.315494523,7744267.53160814,410.289439961192
329591.315111511,7744273.23573231,410.450267737145
329591.314674468,7744278.93943937,410.599841325904
329591.314176062,7744284.64258759,410.734655223258
329591.313635367,7744290.3450771,410.851540963882
329591.313069336,7744296.04688514,410.947293896766
329591.312498185,7744301.7481039,411.019371396142
329591.311979607,7744307.44890611,411.06678873548
329591.311592048,7744313.14943647,411.088994608959
329591.311421664,7744318.84980795,411.084697639401
329591.311566001,7744324.55008571,411.050693702867
329591.312081974,7744330.2503281,410.978342963186
329591.31282966,7744335.95135877,410.848596226534
329591.313952509,7744341.65535491,410.649329168952
329591.316012447,7744347.36221017,410.405078734797
329591.318701586,7744353.06967387,410.14876204516
329591.321392829,7744358.7763652,409.899047085125
329591.323610837,7744364.48196426,409.663606177958
329591.325131376,7744370.18679365,409.44336516893
329591.326006032,7744375.89139947,409.234855560012
329591.305596862,7744384.39902956,408.936637747384
329591.307873671,7744390.10444018,408.74042186307
329591.309758456,7744395.80973106,408.546753779128
329591.311299037,7744401.51498043,408.35643473662
329591.312556938,7744407.22014992,408.172100683935
